Pincode,Volumetric Lat,Volumetric Long
571160,20.89331783,73.57927605
571163,22.16505706,73.59822965
571169,22.25150285,73.59639109
571168,21.21094043,73.57820765
571185,16.4796287,73.55896682
571131,16.16071883,73.52993883
450110,22.08347369,76.56352593
444202,21.0351209,76.68178727
175050,31.82425518,76.70252042
174034,31.33975101,76.69334263
140110,30.84528851,76.6844977
689503,9.248517902,76.68413073
643204,11.29325627,76.67596633
686668,9.971777758,76.67511364
678505,10.63569692,76.65519518
571448,12.92771839,76.71825505
176128,31.97523556,76.67019339
689512,9.18618853,76.67262481
176089,31.90171459,76.66924696
571431,12.65946473,76.67040345
571111,11.79031171,76.66898716
431522,18.60635002,76.62706243
301404,27.78077238,76.61412172
176309,32.39069187,76.46152795
140417,30.44424749,76.69739032
124108,28.44235451,76.66171777
678558,17.17278175,73.55524089
691502,9.005962654,76.64622625
643219,11.24877858,76.60416391
571321,27.94123088,73.52427789
571183,23.79079074,73.48423993
571322,16.49038553,73.48069739
571334,16.21184694,73.49092843
571140,17.12070891,73.46621861
570301,18.40496968,73.50104236
686576,9.812611342,76.65371272
176088,31.93546721,76.65163696
175026,31.76290993,76.65783183
174029,31.43055109,76.63959233
174023,31.50484518,76.64802415
577586,21.03065434,73.44786072
690561,9.11747049,76.62347325
690520,9.073337602,76.64967097
690504,9.163093195,76.65503921
176091,31.88853519,76.63733647
690571,9.171303412,76.62311774
678502,10.66786051,76.61432095
690529,9.200849501,76.62943617
643242,11.36602123,76.92440832
176071,31.97216395,76.64545544
174031,31.36332939,76.64353868
571802,12.90607669,76.63227135
174017,31.29405285,76.64634244
689515,9.205677345,76.6749217
690530,9.14317986,76.61370641
690522,9.08820922,76.62457806
174015,31.24723034,76.57898227
301419,18.76672575,73.41686336
680724,10.35313801,76.47056867
585311,17.45418426,76.67304161
585265,17.19143919,76.61974294
585213,17.34468985,76.60107779
583112,14.99285699,76.60191531
466120,22.87126052,76.62176265
431510,19.7286125,76.6711142
322203,26.31294518,76.63872847
140108,30.92384646,76.58406104
691500,9.020449655,76.6334109
689509,9.244480737,76.62473554
678512,10.65398285,76.64039038
174035,31.34690417,76.59785493
585314,17.67706963,76.59872148
176076,31.99308041,76.60125566
136020,29.88275995,76.59132312
686553,16.59813953,73.35482357
686025,18.72029825,73.38002258
690534,9.206151987,76.59885587
690505,9.172300796,76.59653949
689581,9.437850354,76.61445317
686692,10.10553824,76.60038919
643226,11.41913374,76.48124923
176095,31.91046965,76.59759099
691588,25.4858566,73.36061027
690543,16.51756954,73.33998514
176315,32.47219079,76.62795207
686641,16.78925576,73.34299102
690558,9.227215203,76.60034343
686587,9.715849109,76.58307462
686546,9.462997373,76.59072992
643224,11.47063355,76.54403442
573124,12.94781264,76.57004262
301401,27.95587782,76.58472178
140113,31.02901346,76.57433711
124402,17.97396933,73.2250887
413901,21.54297291,73.26690948
690107,9.20890328,76.56027351
686637,9.644344447,76.5665
686538,9.509250193,76.57199698
686662,9.872090513,76.5854047
683581,10.23678764,76.49098914
643209,11.30575495,76.60268912
585325,16.83170969,76.5259301
571126,11.70046445,76.66105983
444304,20.85490608,76.5633713
413516,18.10802256,76.57646656
322211,26.57258927,76.56870442
176039,31.45520193,76.56474428
686633,9.746919023,76.56167982
686631,9.671874679,76.56385661
678510,10.55792318,76.5746354
686010,9.592813184,76.56015262
686642,19.93964687,73.217986
690501,9.1282981,76.56868676
573141,13.04872467,76.55745087
322033,26.20666854,76.57736227
176094,31.97975501,76.55570462
174310,31.27278162,76.60183575
140103,30.82496811,76.57820448
124101,23.16671631,73.21162646
177027,31.71539103,76.55010362
583144,23.56992927,73.20512738
583267,17.54353943,73.16176613
584119,17.97856501,73.10854722
584149,21.54416555,73.17311157
584150,25.52951649,73.11046344
583271,24.91350165,73.13230764
678016,22.49901647,73.13568491
678021,21.97411581,73.14702121
678030,23.28578656,73.12905616
678578,21.45087301,73.16536224
678575,26.09782375,73.04894255
678513,24.41908727,73.17500203
690503,9.170700962,76.55610817
683549,10.09703789,76.55198102
176096,31.91706654,76.55569018
686630,9.643168711,76.54740745
176323,33.03045122,76.46780554
686665,9.83533928,76.54422448
689593,23.53601306,73.11108639
689603,19.808326,73.08887999
689529,21.47556476,73.13449289
689578,21.81089214,73.05300092
686038,23.22235074,73.13863307
686560,18.00030766,73.09350784
686009,9.574739845,76.57373302
678547,21.25597392,73.09105783
643228,24.05454724,73.05060033
678721,10.71422807,76.54005207
690541,21.22196431,73.0812383
691586,22.55538875,72.83157841
690537,9.159678894,76.53635369
686632,9.699795922,76.53941501
686026,19.54702805,73.04593439
686024,21.33899233,73.10197646
686040,21.43778407,73.05421889
686529,22.17307483,73.05428147
686549,26.17661138,72.82473753
686600,24.36717266,73.06362668
686627,23.39319746,73.02486324
686640,24.16783365,73.01231532
686646,23.68429285,72.96572661
691562,24.60858536,72.98158535
686124,24.69771953,73.01165788
999994,18.09698664,72.99762148
691605,19.49144443,73.00189562
601016,11.49541681,73.00291638
686595,18.19357213,72.99944114
686567,18.57716222,72.96980219
683204,18.68072683,72.99464396
686592,21.3152742,73.02415658
691335,23.95020166,73.00350195
686590,18.15962119,73.00671826
686596,27.0757796,73.05558325
686034,18.35505313,72.95972737
686638,19.89690255,72.96738461
686562,9.668325431,76.53618498
678605,22.15242273,72.94869155
583128,14.93243253,76.54434922
583126,14.72241677,76.49223594
571315,12.00224977,76.54461968
431541,19.17385711,76.54564702
431516,19.04388484,76.50796796
322214,26.44789089,76.5061576
322212,26.65144866,76.48446309
322029,26.10049966,76.49330322
301407,27.86145536,76.53349808
147111,30.17186651,76.53011831
124514,29.00195537,76.5164142
686561,9.648452578,76.52571857
177002,23.48427425,72.97110978
690533,9.145647793,76.52259086
686669,10.01620488,76.52120003
686612,9.790313571,76.52917652
683545,10.11337324,76.54762085
177005,31.70617301,76.52494633
140001,30.9656797,76.52616239
686667,9.911124206,76.52698931
466221,23.04855534,76.49693509
174030,31.42278379,76.52686061
174002,31.31799186,76.48607388
686023,19.57441706,72.82831093
686603,9.726827784,76.51449933
686602,9.669748263,76.51155113
174309,31.499961,76.5051086
686035,23.96406086,72.81790471
686601,9.681064969,76.49850665
585302,17.56481014,76.53377833
455440,22.58963188,76.55665423
678635,21.26950501,72.80947893
686663,9.942006858,76.50155049
686604,9.777750043,76.48936498
686102,9.435660082,76.53426014
683587,10.19851864,76.51097851
678598,11.00596903,76.51245845
132045,20.11362949,72.77406501
174304,31.539428,76.48341239
686610,9.828852979,76.49135325
643237,11.46726147,76.62484262
573135,12.85269765,76.4819282
450119,22.31219503,76.46725929
177001,31.67895297,76.52148497
686664,9.877250732,76.48191268
683556,10.0768766,76.46693635
682311,9.984253176,76.47393833
177007,31.76292945,76.49834862
176093,31.95365579,76.49103212
585291,16.35869864,76.49466789
585212,17.15760921,76.50673906
577533,13.74639838,76.45267094
573131,13.04184877,76.47033512
450221,21.46609441,76.45169456
450114,22.2374957,76.40538411
444301,20.39647075,76.46221836
413605,17.750212,76.46369782
413604,17.90016286,76.47379632
322034,26.132982,76.44664695
322028,26.27486368,76.46203592
176324,32.47518667,76.37981382
572230,24.10189592,72.48350871
678548,24.38432416,72.64921141
144533,30.99614176,76.46589944
689590,9.449381133,76.46854048
176075,31.88615172,76.46525882
678302,22.48945334,72.56772081
686616,9.82921344,76.46630783
689573,9.372809078,76.4639165
301427,27.89430248,76.45226222
174305,31.50423474,76.47142614
174201,31.37390733,76.44744552
140101,30.79035049,76.49821352
690527,9.15319551,76.49183639
686613,9.748820402,76.48492079
686611,9.708715263,76.46892258
177119,31.56461826,76.50028539
177048,31.7197409,76.44493026
689595,9.419521314,76.46976294
177020,31.72873028,76.50833621
174405,31.59478029,76.46811626
686609,9.829832938,76.45522479
682313,9.86891663,76.44304813
686605,9.793922662,76.44681052
686144,9.669167508,76.42137288
683562,10.03584535,76.42670009
301706,28.00475272,76.46247696
176101,32.01756883,76.41754548
176084,31.96849334,76.43175951
174312,31.57133576,76.44047526
431000,23.59141112,72.66831413
686563,9.604171006,76.43866597
680304,10.42630211,76.41083277
585236,17.43463957,76.43483564
583218,14.62674425,76.49232375
443403,20.9879377,76.45062871
123411,28.29636057,76.41903883
682310,9.991977703,76.43590257
177026,31.63140092,76.45042141
682308,9.952702577,76.43039346
686566,24.13849756,72.2676425
688504,9.455584798,76.44205029
688503,9.434186868,76.4077002
686607,9.718218811,76.4207267
177045,31.74220239,76.43037195
686146,9.766380589,76.41977044
176065,32.04411111,76.40897006
682317,9.836184178,76.41871198
301714,27.95726716,76.44296033
301708,28.09630264,76.45442615
177118,31.62147043,76.6794021
176115,32.08221903,76.63897627
140102,30.84202703,76.45288682
123103,28.21982012,76.39475815
140128,31.22676916,76.3741765
688502,9.468993729,76.41994129
682315,9.860519287,76.40457628
176060,32.08173968,76.42479761
683546,10.15494884,76.53972883
585301,17.22760783,76.38037771
583279,15.77145687,76.40018721
431504,19.73706378,76.40917791
670566,23.6619934,72.0107577
670565,22.39026453,71.98286568
629103,25.79351702,72.15215089
686674,23.7909716,72.02532512
686677,22.54943581,72.05061627
147023,24.5158695,71.97758007
688562,9.367222096,76.41713415
679514,10.89204382,76.38776543
643225,11.53730914,76.40507948
577542,13.63716432,76.40193722
177031,31.45208971,76.40337443
176055,31.94607214,76.38662543
176030,31.89947295,76.39043946
124204,23.73349161,71.90316049
124024,26.45583575,71.86486139
124516,26.65609318,71.82431826
683565,10.01391561,76.40313326
147008,23.5543158,71.75166119
686141,9.753551383,76.40043442
177044,31.77269922,76.42093899
577567,22.57032546,71.7998725
577568,21.85151903,71.82137439
577569,23.4855989,71.81710656
577570,22.01822313,71.74242864
582220,23.89345619,71.79068997
577571,21.70994418,71.73177123
583149,22.97347128,71.9365185
584158,25.89998567,71.82029769
572160,24.46278538,71.69565013
572159,24.18320385,71.78131145
577560,21.85040862,71.72701286
577584,27.61950099,71.79285684
577585,25.22701314,71.73822234
577595,21.36463908,71.6882073
688505,9.411750353,76.40794899
688501,9.478694276,76.3881369
686608,9.806099381,76.40004747
686606,9.719693567,76.39598239
686143,9.777455459,76.3927219
683561,10.06427966,76.39497992
177042,31.74202334,76.38781539
177006,31.62922306,76.40161064
682303,9.987565835,76.37481502
301710,24.56731829,71.52127289
583240,23.85182949,71.60084449
583241,23.67053769,71.662426
587132,24.79869502,71.46437298
573139,21.76506443,71.61643218
573151,21.6691168,71.50822148
573152,21.85041234,71.54106739
573157,21.22678609,71.6322565
573223,26.69431779,71.54045762
573224,24.80663841,71.71636351
573140,21.38083779,71.52668656
585237,16.33778633,76.37677557
455118,23.0236924,76.38031165
325214,25.44032671,76.44694971
322030,26.35825752,76.35058341
322026,25.81680923,76.39512814
144522,31.0242656,76.3922492
140111,30.94281137,76.40686519
678637,25.45379512,71.35179954
679518,21.43619605,71.34269682
679539,25.56887395,71.25367854
678678,21.8123483,71.3895611
678509,23.37330338,70.7077844
678708,21.25104697,71.21856279
678609,21.02341543,71.2534884
679312,21.12538623,71.21158601
678711,21.85869109,71.16194841
679125,23.78901585,71.15689576
680721,10.31773815,76.50227759
676523,11.12002315,76.34393883
586123,16.98434811,76.37381387
573117,13.49231321,76.36663465
571602,12.44510906,76.38380175
443401,20.8867649,76.33770999
301704,28.11956734,76.36687371
176086,31.96493544,76.52190609
176032,31.83439035,76.39449515
140802,30.79388747,76.39862023
140112,30.89023395,76.39894166
682302,9.9692933,76.37961866
680653,10.50741324,76.38135397
680316,21.78160538,70.88665919
688543,25.68018479,70.86184441
688508,23.06863639,70.76902457
690551,21.31704546,70.77202224
688556,23.83124324,70.69245836
688557,21.34647837,70.63081105
688583,22.59922922,70.71788136
688570,9.845204508,76.35966339
680308,10.26017409,76.35610834
680014,10.4930102,76.29317509
571610,12.38963964,76.34618232
571601,12.5596198,76.36946633
679504,10.90234263,76.34054943
679502,10.85635122,76.3478099
571603,12.53362957,76.34027687
676525,11.1753158,76.33356135
586206,17.13069319,76.33078715
586118,16.66092421,76.32946405
584127,16.18668202,76.3976676
583222,15.13475634,76.36339277
573126,13.39468144,76.34483715
573119,13.18176154,76.33167307
573111,13.04772609,76.36275333
425327,21.01458855,76.31521293
413608,17.99882129,76.33246918
413511,18.44882357,76.35230963
136034,30.0692419,76.35284043
140202,23.86977341,69.69067347
688586,23.00691644,69.70185364
680203,22.06745804,69.61855379
680221,21.94510971,69.49232463
680315,23.03652057,69.46990776
680324,22.01621436,69.40738649
680698,23.09982538,69.36584428
680723,22.04188314,69.29028246
680725,23.0143232,69.17873999
678709,22.45432979,69.10450925
680321,23.43472329,69.03307975
688544,29.58210005,76.78819024
679503,10.87803819,76.32790273
688585,30.10891254,75.0496965
688587,30.81548226,77.20794684
688625,31.15320584,76.66800456
688656,31.29507944,76.77233803
688545,31.95490268,76.86152027
688584,32.60462949,76.21782295
688542,32.71253577,75.9601226
688547,33.04630784,75.87677554
688550,34.12041672,74.78624971
688554,33.81469396,74.82900349
688558,28.78415094,77.64249822
688010,28.54541675,77.88152325
680652,10.55696269,76.34001139
573164,13.12301328,76.31880513
413220,17.36562165,76.34887006
176054,31.98383383,76.32870248
176036,31.80369352,76.33919855
176031,31.88450752,76.31315001
176219,30.15684198,78.58260385
679341,10.96289792,76.31099754
688564,29.97427051,78.04843267
688559,27.14675041,80.85223791
688016,29.76365012,80.15608601
688017,27.23089903,83.56349269
688020,27.0457331,75.90388618
688022,26.95580413,75.68974768
688028,27.09202671,75.99796372
688029,27.03960898,75.7589019
688042,25.98464524,74.42879179
688507,25.42847493,73.48174236
688509,24.51315384,72.87448519
688511,23.76331973,74.62572866
688560,24.09608252,74.4016688
688565,23.97472299,74.42442919
688512,25.13278598,74.73123446
688552,24.05527113,74.60724481
586214,16.50564386,76.315787
577527,13.8603436,76.30369876
455223,22.82921739,76.3369566
443201,20.31895274,76.26129539
431128,19.00835218,76.33592631
413602,17.78327681,76.3183937
683501,10.07101748,76.30190018
126105,27.7916362,73.80442565
126126,29.66021143,73.78383173
126127,29.08624857,74.30064792
688535,9.860551687,76.32903727
688534,9.873529943,76.30341898
680751,10.5173943,76.28431997
679326,11.0605412,76.29077512
577597,13.65692776,76.30804343
425311,20.97646986,75.78439112
322024,26.23861605,76.34102295
176037,32.02660055,76.32186684
683578,10.15890098,76.31737567
679506,10.90460076,76.29951965
680699,10.36959224,76.3940123
583136,14.71776358,76.30241306
455116,23.1428131,76.29135845
443308,19.95155638,76.29859642
301024,27.54197712,76.29959608
679335,10.86959176,76.2754112
679327,11.13350603,76.28626023
573210,12.66255481,76.26321365
573144,13.4741513,76.28851145
177034,31.73587855,76.29205082
176216,32.26456103,76.31553078
174301,31.35884325,76.32652057
174507,31.34294051,76.27816781
174319,31.80645459,75.97214708
176002,32.09541673,76.31154332
176601,31.33622021,76.22407437
123020,23.70850921,72.51378279
682044,23.59204793,72.20919307
680593,23.51657288,72.0494637
678634,23.18352681,72.37852322
679517,23.16044258,72.25329933
679519,23.37402843,72.44082395
683517,10.08106003,76.27061371
676522,11.09688933,76.24893513
679325,11.02483465,76.23168384
301703,28.02928506,76.29388019
177219,31.73447043,76.10662735
177043,31.77244766,76.25246645
176217,32.21650475,76.27613439
176029,31.99060087,76.23764931
573143,23.54372158,72.56416491
682000,23.60014433,72.76742998
686676,24.32741403,71.86654139
690109,22.94232921,72.85982614
690553,22.44395362,73.21150062
690557,21.71489859,72.65108031
689629,21.38472157,73.11881759
686142,21.07444552,73.46320037
682504,9.989629167,76.25289036
586128,16.89120948,76.27615472
573211,12.78862158,76.2498315
571617,12.50175638,76.23512486
571604,12.57437365,76.25729972
450551,22.11690758,76.26089035
443112,20.95625492,76.20683216
326022,24.28662715,76.25411444
325601,24.92248348,76.27533528
323614,25.73991689,76.26584683
176321,32.77632504,76.1878831
176311,32.48253788,76.26029851
136035,29.99207749,76.25424712
127022,28.487046,76.26330487
123021,28.12166196,76.25652455
682510,19.37429509,81.52556464
676521,11.09716723,76.20691304
586202,17.06815579,76.22502811
573162,13.16920673,76.21368202
682508,9.992661651,76.23011478
683593,17.53543295,78.36719042
683001,17.46813669,78.63704529
680694,17.53266538,78.65203771
680735,17.31134617,78.65754171
683523,17.52013835,78.33164328
680672,17.45921006,78.28580388
680736,19.34929464,79.86150288
683524,19.61556204,78.90751441
683525,17.47578143,79.82168683
683012,18.0538922,79.85454726
685005,17.50394069,80.8216191
680317,10.45607285,76.30444562
583212,15.04199164,76.24025445
455227,22.58152179,76.31762777
443103,20.6464513,76.23043885
325204,25.35017418,76.21919145
323603,25.59619029,76.18516743
176316,32.8904381,76.14765565
460400,13.65658253,79.47121772
425313,15.76208346,78.03185892
425314,16.1369522,81.11337289
425316,16.80831347,80.33588425
425317,16.38466693,81.39943326
425319,16.52041679,80.48115697
425320,16.44693865,80.52427026
425321,16.51774772,80.52229829
425322,14.52368803,79.32518254
425323,14.38038498,79.93191325
425325,17.77041679,83.31124967
425326,17.87338016,83.28124338
425336,18.4045384,83.79703578
443109,18.40721779,83.90017131
443111,18.37347471,83.94362049
425315,18.66719008,84.28870962
425312,17.04374747,81.8504029
443110,17.29505222,81.69945107
425324,16.74457748,82.04379558
682511,10.01782447,76.22551646
682505,10.04149673,76.22161259
682509,10.06372405,76.21607734
682503,10.02924791,76.22626943
680314,13.15247924,77.56072797
680320,13.1371225,77.74032327
673581,11.55877792,76.21644603
177220,31.41569544,76.23682296
679314,12.40280424,75.94955961
680019,12.46562255,75.70245407
680534,12.06480075,77.48155335
680610,13.12880031,74.86507028
586120,16.74447399,76.19871791
585217,17.29396176,76.17777933
577515,13.76939002,76.19528225
577138,13.52452459,76.18747384
455115,22.97961716,76.21823097
450771,21.87414389,76.2055049
443203,19.94661304,76.16970592
431518,18.6486864,76.19518118
431501,19.66060942,76.25317366
413603,17.77457051,76.16990089
176319,32.68670189,76.11174997
174314,31.60658641,76.23229896
573136,12.58688787,76.15926187
413528,18.53138615,76.20448066
325208,25.17197559,76.18128776
301713,27.96276006,76.20595144
174503,31.36987822,76.18044953
174316,31.58372883,76.18393108
141407,16.23357734,76.01178907
673596,11.72405494,76.15343456
673579,11.80378602,76.16358888
573112,13.40278023,76.16891018
323615,25.67041676,76.17503064
323613,25.73734739,76.17908555
177211,31.61886795,76.15356809
177209,31.45710167,76.20018636
177207,31.50700937,76.16049992
586208,16.57854115,76.12171119
586129,16.24446069,76.14480519
583230,15.46391984,76.13620625
577554,13.86052398,76.15620935
443206,20.06979288,76.18119499
413510,18.41675498,76.23553827
303110,27.58517527,76.17547777
177210,31.69219131,76.20273681
176206,32.25121822,76.19223095
177113,31.89734716,76.13096143
680549,19.87529081,85.92789191
584114,19.72296806,85.54581392
176028,31.96144148,76.16854845
144530,31.36327717,76.10965824
176033,32.01371393,76.14140268
123031,28.3496567,76.14882299
325602,24.86279632,76.12546907
304023,25.92140031,76.15552828
680552,10.57224103,76.1275625
194303,34.06776406,76.06198708
176326,32.3055284,76.61173645
125061,19.25566747,83.47280259
125031,19.58690261,83.85225397
125062,19.92773026,83.05872667
577518,14.203278,76.12075291
177110,31.81782194,76.08459802
176312,32.68324373,76.02691497
676128,26.0220282,92.86678562
676161,25.65317909,89.9259042
676518,26.53250939,90.48828422
144423,27.43972132,95.37601477
144318,27.03005822,93.83297189
177105,31.87323751,76.14790346
586217,17.13353176,76.10262717
583277,15.73056682,76.20708768
583224,15.12249446,76.14121665
583220,14.94856257,76.11185621
583127,14.78209289,76.10014241
571219,12.13500397,76.06592865
443102,20.77307697,76.19824278
443101,20.84928269,76.18167219
425306,21.06516107,76.07538655
326036,24.3664554,76.14119801
325203,25.13689723,76.08523756
127310,28.48900026,76.14236081
123001,28.05396558,76.08570147
123026,25.03814303,86.0823478
177203,31.68168412,76.12829895
194401,34.65684785,77.09583545
194302,33.44982346,76.90850827
194301,34.25535427,76.04655952
194201,33.83205316,77.75876258
194109,34.40170499,76.40409352
194106,34.34498745,76.77858592
194104,34.0460605,77.60320016
194103,34.50599718,76.09625106
194102,34.3866636,75.68731732
194101,34.11156381,77.80692598
194105,23.28957975,85.23242311
177208,31.55623215,76.14509849
176225,32.24624061,76.07649746
176210,32.16732894,76.09744306
673589,26.37548443,85.26710463
673212,26.75520037,84.4361698
673125,25.98890415,86.2299204
673557,26.39696964,86.37861846
177109,31.75436464,76.14166555
176317,32.7278458,76.08948705
577534,14.29185111,76.06657407
573125,13.30797397,76.08718179
177213,31.70134379,76.06998961
177112,31.88117111,76.05533378
127312,28.48708104,76.04488028
679633,10.65060043,76.06939697
676310,10.87786102,76.06856537
679590,10.87786102,76.06856537
177202,31.71650218,76.08910638
572207,13.01200008,76.06800079
573221,13.01200008,76.06800079
573222,13.01200008,76.06800079
573114,13.01200008,76.06800079
573148,13.01200008,76.06800079
670646,11.8590254,76.05708824
586115,16.83983102,76.10470739
577550,13.70570822,76.06394277
443204,20.01380507,76.04980415
443104,20.65949748,76.04790787
425508,21.25462274,76.05030621
325201,25.2289251,76.02702038
304025,26.39588879,76.06999714
303120,27.25423216,76.04456569
146102,31.44654815,76.03449649
123023,27.89111809,76.10220193
577175,13.42905613,76.08373051
322704,26.2130147,76.03983262
322703,26.16898297,76.07020925
303107,27.63118938,76.08564179
177204,31.76779583,76.01387403
177201,31.65356032,76.05858729
177106,31.92257137,76.07232436
146109,31.32290986,76.04872778
146105,31.3616801,76.0236988
177205,31.67021369,76.06609471
586203,16.59802712,76.00532061
583125,14.60476292,76.03376337
451331,21.86756558,75.95409623
431207,19.68917325,76.06221526
680600,10.59510231,76.03805542
680609,10.59510231,76.03805542
673576,11.54350098,76.02854482
571254,12.21673666,75.99301401
425308,21.0327196,75.95153122
303106,27.57437265,76.05222856
177111,31.87668092,75.99821035
177212,31.69192318,76.03414836
177206,31.60823045,76.0969538
176098,31.8375637,76.45636133
679563,10.64259627,76.02212524
586215,17.00017239,76.02881986
586111,17.26622077,76.05716573
583214,15.09874657,76.02337135
577552,14.18223253,75.99227825
571250,11.99550253,76.06172453
571216,12.12013093,75.96909506
451332,21.61498845,75.97450621
443106,20.38831051,76.00775423
431211,19.34961633,76.02220106
431209,19.47329129,75.98347199
431129,19.22077319,75.98850947
413219,17.40874735,76.02198632
323616,25.71893536,76.06434612
303119,27.47842612,76.03989431
176320,32.80002818,75.95709168
148026,30.24485474,76.05218226
577167,13.55259991,76.00869751
680520,10.64122098,76.0362497
176205,32.24151204,76.01392518
146101,31.38684815,75.99784278
144520,31.27860099,76.0047531
679556,10.78360081,76.00013733
676110,10.78360081,76.00013733
679588,10.78360081,76.00013733
673578,11.82998466,75.99946594
146107,31.31916103,75.98586359
146106,31.33843827,76.00555979
587112,16.09410247,75.97720275
577514,14.32294442,75.98342433
577146,13.30037714,75.97903173
176502,31.93829355,75.98414491
176308,32.62828371,75.96729789
680518,10.6457239,75.9900985
586213,16.36846317,75.95185632
583232,15.47687558,75.97087153
583226,15.22155981,75.96698343
573216,13.12966134,75.97667848
571215,12.23528151,75.93200426
425310,20.81390329,75.98309606
332718,27.80009533,75.98070097
326501,24.51714113,76.01031359
304024,25.95113277,75.99835931
182203,33.06130894,75.92482339
127308,28.51300813,75.95522232
127030,28.63843189,75.96130325
123024,28.37163634,75.97507091
571132,12.45740032,75.95939636
453552,22.49826579,75.92312102
586209,17.18592949,75.93450311
573213,12.99635308,75.9764409
571217,12.00228939,75.98547823
146104,31.43216041,75.9543066
146108,31.31633086,75.94178518
144519,31.27974422,75.96772931
148035,30.08146595,75.98614597
332746,28.04742254,75.95165729
176325,32.6237,75.92267836
413025,17.62228584,75.93049622
146103,31.36840261,75.93998142
571255,12.18400002,75.9280014
577234,14.02519989,75.92569733
141420,30.85612869,75.92428589
587124,16.01596095,75.9122792
586127,16.8250714,75.9485483
586112,16.9270644,75.83816692
583219,14.99981221,75.94918871
571213,12.17756348,75.95402627
424208,20.64509281,75.91300499
333036,27.97112323,75.93899059
577581,14.45770264,75.92198181
583145,14.45770264,75.92198181
577573,14.45770264,75.92198181
577587,14.45770264,75.92198181
577590,14.45770264,75.92198181
577593,14.45770264,75.92198181
577580,14.45770264,75.92198181
582127,14.45770264,75.92198181
577582,14.45770264,75.92198181
577583,14.45770264,75.92198181
676556,10.91769981,75.92179871
134006,29.79788,75.91916
144415,31.02998238,75.9433871
587202,15.93293848,75.89193927
586211,17.29808829,75.96652311
577544,14.23029712,75.89277851
571253,12.30491437,75.8842557
577007,14.40355514,75.96078283
125125,29.7071991,75.90550232
145105,31.52416992,75.90252686
144121,31.52416992,75.90252686
144109,31.52416992,75.90252686
144241,31.52416992,75.90252686
577218,14.15518279,75.90416334
144504,31.18933312,75.90010465
144404,31.34387841,75.86019353
431215,20.06334934,75.81837365
670651,11.88234715,75.89251066
583280,15.85214381,75.90745067
577525,14.34186339,75.88637113
176066,31.84383963,76.2626621
587115,16.19568811,75.88617773
586201,16.39193168,75.86864318
583137,14.66474781,75.89362297
571249,12.04389456,75.92021334
456550,23.44780012,75.87249699
431212,19.39166038,75.73411989
431132,20.50213863,75.88630957
333033,28.32161584,75.86155217
332705,27.63697045,75.86755409
323802,25.65093604,75.89727693
127040,28.85808327,75.88319808
127029,28.699475,75.93483971
586216,16.49065456,75.86355978
586207,17.32531773,75.86467648
148007,30.25941467,75.85804749
420007,22.71867371,75.85571289
431204,19.61711497,75.88702393
326514,23.96557945,75.84638078
184206,32.7473876,75.8140526
326024,25.17939568,75.84989166
324021,25.17939568,75.84989166
673527,11.53858379,75.8614467
673612,11.45058066,75.82581267
571211,12.23930794,75.8517005
145022,32.43518824,75.86172453
148000,30.24860001,75.83920288
148006,30.24860001,75.83920288
148005,30.24860001,75.83920288
148008,30.24860001,75.83920288
670674,11.90789508,75.80372553
670644,11.81902789,75.90416142
587207,16.28599146,75.90504282
586122,16.68315754,75.80275302
583216,14.93025979,75.81297465
583213,14.74021228,75.83179952
582211,15.78072096,75.85607348
582119,15.58592577,75.82873551
573137,12.74834835,75.83808101
451225,22.22104484,75.86442202
451220,22.30085871,75.82647818
126001,29.80249977,75.8227005
673613,11.40787922,75.82529891
587203,16.03129914,75.78320889
571248,12.38515313,75.80950579
184201,32.57952376,75.81229604
577602,14.53225136,75.8130188
673616,11.35506342,75.80323982
141201,30.7618403,75.82158377
577588,14.51539993,75.81079865
577591,14.51539993,75.81079865
577592,14.51539993,75.81079865
451441,21.64329163,75.69860451
302014,26.81747,75.80546
673614,11.4915747,75.77901842
577601,14.5039644,75.80626869
577219,14.28734089,75.79942469
141204,30.70379757,75.8203717
302055,26.92103958,75.7943573
303340,26.92103958,75.7943573
302049,26.92103958,75.7943573
304026,25.93935937,75.84480212
141022,30.8557376,75.7894716
673317,11.35587777,75.75967731
587120,16.11372563,75.88577152
586121,16.54035581,75.80182283
586117,17.13205281,75.77118982
571218,12.18328402,75.79849819
431205,19.47633175,75.75375583
431127,19.29509992,75.78953515
424207,20.66348768,75.81921854
424206,20.78806157,75.79829145
413222,17.82468822,75.82249773
148028,30.10048101,75.79443975
127201,28.52582591,75.79712433
425517,21.0469017,75.78207397
425518,21.0469017,75.78207397
425520,21.0469017,75.78207397
425521,21.0469017,75.78207397
425522,21.0469017,75.78207397
425510,21.0469017,75.78207397
673000,11.25879955,75.78074646
673031,11.25879955,75.78074646
673300,11.25879955,75.78074646
573138,12.9453001,75.77899933
573145,12.9453001,75.77899933
577147,12.9453001,75.77899933
573161,12.9453001,75.77899933
673051,11.25652,75.77699
303011,26.89240074,75.77584076
141020,30.90077972,75.77213287
141033,30.90077972,75.77213287
673513,11.67853475,75.8032859
587114,15.86214457,75.76236261
431118,20.59121377,75.74552862
673037,11.45005894,75.77045441
673319,11.45005894,75.77045441
673322,11.45005894,75.77045441
673324,11.45005894,75.77045441
673531,11.45005894,75.77045441
673622,11.45005894,75.77045441
673530,11.45005894,75.77045441
673618,11.45005894,75.77045441
