Hub ID,WKT,CLUSTER_CODE,Hub_Name,Cluster_Category,Hub lat,Hub Long,latitude,longitude
14731,"POLYGON ((74.777277 29.463472, 74.726468 29.501336, 74.632647 29.520973, 74.619137 29.520046, 74.61913 29.520041, 74.617907 29.519014, 74.616622 29.517982, 74.616587 29.517842, 74.616499 29.517579, 74.616297 29.517088, 74.614192 29.515193, 74.613928 29.515081, 74.613466 29.514797, 74.613071 29.514494, 74.61276 29.514197, 74.611607 29.513186, 74.611288 29.512903, 74.611023 29.512619, 74.610325 29.512097, 74.610014 29.511853, 74.609839 29.511721, 74.609726 29.511622, 74.609634 29.511503, 74.609005 29.510803, 74.608034 29.509648, 74.604552 29.503144, 74.601538 29.501363, 74.601384 29.501296, 74.601005 29.501048, 74.601039 29.500873, 74.601058 29.500855, 74.601297 29.499991, 74.601009 29.499856, 74.600804 29.49977, 74.600612 29.499668, 74.60025 29.499506, 74.600216 29.499384, 74.600178 29.499275, 74.600125 29.499057, 74.600041 29.498843, 74.599981 29.498572, 74.599909 29.496824, 74.599833 29.495671, 74.599754 29.494999, 74.599721 29.493962, 74.598745 29.492543, 74.598123 29.491907, 74.596816 29.491605, 74.596782 29.491609, 74.596428 29.491515, 74.595741 29.490142, 74.595484 29.48947, 74.595312 29.488779, 74.595484 29.487537, 74.595913 29.486276, 74.596374 29.482942, 74.596138 29.481055, 74.59534 29.479091, 74.606789 29.483226, 74.632647 29.485, 74.70768 29.469296, 74.7663 29.42562, 74.793642 29.367901, 74.8312764 29.3918531, 74.8084 29.427998, 74.777277 29.463472))",125102_E,ENB_EllenabadMK_SCC,Rs.4,29.44832343,74.66346972,29.46155351790783,74.72412418375696
14731,"POLYGON ((74.560887 29.466649, 74.560888 29.466649, 74.557684 29.467101, 74.560887 29.466649))",125102_F,ENB_EllenabadMK_SCC,Rs.4,29.44832343,74.66346972,29.466799666666663,74.55981966666668
14731,"POLYGON ((74.536145 29.457713, 74.559138 29.466017, 74.59534 29.479091, 74.596138 29.481055, 74.596374 29.482942, 74.595913 29.486276, 74.595312 29.488779, 74.596816 29.491605, 74.598123 29.491907, 74.599721 29.493962, 74.600041 29.498843, 74.600612 29.499668, 74.601297 29.499991, 74.601384 29.501296, 74.604552 29.503144, 74.608034 29.509648, 74.610325 29.512097, 74.616297 29.517088, 74.616622 29.517982, 74.619137 29.520046, 74.5583149 29.496885, 74.536778 29.459556, 74.53631 29.458241, 74.536145 29.457713))",125102_G,ENB_EllenabadMK_SCC,Rs.4,29.44832343,74.66346972,29.487429085342534,74.57474747111766
14731,"POLYGON ((74.806208 29.487951, 74.784125 29.504411, 74.761429 29.502227, 74.75441 29.501616, 74.750887 29.50132, 74.74735 29.501022, 74.73928 29.505055, 74.733614 29.509687, 74.73121 29.51865, 74.722625 29.523131, 74.714211 29.529106, 74.712151 29.53523, 74.709809 29.540796, 74.677181 29.547625, 74.6489606 29.5391131, 74.59316 29.549716, 74.588524 29.549716, 74.587922 29.549527, 74.588616 29.54896, 74.589382 29.548336, 74.5898 29.547996, 74.590263 29.547673, 74.591222 29.547036, 74.595453 29.54419, 74.592137 29.546421, 74.593666 29.54579, 74.5939 29.545597, 74.595198 29.54498, 74.595799 29.544858, 74.5961 29.544785, 74.598301 29.544415, 74.598456 29.544373, 74.598659 29.544355, 74.600057 29.54462, 74.602302 29.543921, 74.604187 29.541802, 74.605102 29.541214, 74.605571 29.54109, 74.605999 29.540981, 74.606276 29.540971, 74.606334 29.540948, 74.606631 29.540689, 74.60699 29.540518, 74.607299 29.540385, 74.607489 29.54027, 74.607584 29.539312, 74.60757 29.539159, 74.607553 29.539019, 74.607623 29.538921, 74.607714 29.53887, 74.607983 29.538816, 74.608922 29.538873, 74.61185 29.538494, 74.613218 29.537164, 74.614228 29.53543, 74.614673 29.533973, 74.614687 29.533576, 74.614693 29.533225, 74.614697 29.532877, 74.6147 29.532704, 74.614719 29.532527, 74.614758 29.532228, 74.614775 29.532109, 74.614781 29.532015, 74.614771 29.531909, 74.614739 29.531622, 74.614739 29.531332, 74.61483 29.531164, 74.615042 29.531122, 74.615335 29.531201, 74.615371 29.531048, 74.616265 29.531505, 74.616566 29.531477, 74.617242 29.53157, 74.618357 29.531412, 74.618325 29.53255, 74.619679 29.532502, 74.621361 29.531738, 74.622231 29.531346, 74.623132 29.531029, 74.622971 29.529974, 74.622788 29.528779, 74.62266 29.527967, 74.622595 29.527155, 74.622434 29.525512, 74.621866 29.522216, 74.619137 29.520046, 74.632647 29.520973, 74.726468 29.501336, 74.777277 29.463472, 74.8084 29.427998, 74.8312764 29.3918531, 74.86647 29.4111955, 74.806208 29.487951))",125102_H,ENB_EllenabadMK_SCC,Rs.5,29.44832343,74.66346972,29.4833504411211,74.75354141854588
14731,"POLYGON ((74.784125 29.504411, 74.806208 29.487951, 74.86647 29.4111955, 74.8844074 29.4416846, 74.812416 29.5281983, 74.804393 29.518003, 74.79972 29.509986, 74.78461 29.504458, 74.784125 29.504411))",125102_I,ENB_EllenabadMK_SCC,Rs.6,29.44832343,74.66346972,29.47114139801566,74.8386420252544
14731,"POLYGON ((74.677181 29.547625, 74.709809 29.540796, 74.709575 29.541353, 74.7078568 29.5574811, 74.6747227 29.563752, 74.677181 29.547625))",125102_J,ENB_EllenabadMK_SCC,Rs.6,29.44832343,74.66346972,29.552431623881006,74.6924575205021
14767,"POLYGON ((81.943899 27.222175, 81.94168 27.197489, 81.955584 27.190533, 81.96253 27.239496, 81.962358 27.270027, 81.956517 27.28426, 81.95618 27.285082, 81.947839 27.298094, 81.922946 27.336916, 81.900299 27.311684, 81.890437 27.302991, 81.91506 27.284272, 81.943899 27.222175))",271122_D,GD_Katrabazar,Rs.4,27.213566644306983,81.79886402468516,27.27227697430206,81.9359707608626
14767,"POLYGON ((81.857609 27.327945, 81.858944 27.32693, 81.890437 27.302991, 81.900299 27.311684, 81.922946 27.336916, 81.882074 27.352998, 81.844121 27.330825, 81.857609 27.327945))",271122_E,GD_Katrabazar,Rs.4,27.213566644306983,81.79886402468516,27.33032852414081,81.88636494836244
12188,"POLYGON ((75.637669 28.401307, 75.619103 28.405229, 75.612705 28.404786, 75.595066 28.398357, 75.582671 28.385582, 75.57822 28.36925, 75.582682 28.35292, 75.586507 28.34898, 75.589199 28.349259, 75.593147 28.348806, 75.598469 28.346464, 75.605421 28.34518, 75.612202 28.345029, 75.620527 28.348126, 75.622158 28.352356, 75.622759 28.355226, 75.625248 28.358172, 75.630484 28.359456, 75.650482 28.359607, 75.658455 28.363415, 75.659485 28.374877, 75.652184 28.390396, 75.637669 28.401307))",333031_A,PIL_PilaniRV_SCC,Rs.0,28.36403958192242,75.59498318426922,28.375560463253944,75.61672967863672
12188,"POLYGON ((75.685279 28.411529, 75.656246 28.433355, 75.619103 28.441202, 75.606303 28.440315, 75.591686 28.434987, 75.59181 28.434796, 75.591901 28.43459, 75.592099 28.43416, 75.592118 28.43412, 75.592137 28.434077, 75.592168 28.434066, 75.592215 28.43405, 75.592304 28.434019, 75.59243 28.433976, 75.592883 28.433951, 75.593121 28.433258, 75.593237 28.432867, 75.593286 28.432759, 75.593325 28.432612, 75.59276 28.43023, 75.601014 28.428135, 75.604066 28.424751, 75.60674 28.422232, 75.608404 28.420796, 75.61177 28.417431, 75.611795 28.417231, 75.611821 28.417014, 75.611867 28.416645, 75.611925 28.416176, 75.611956 28.415935, 75.61199 28.415801, 75.612076 28.415474, 75.61225 28.414816, 75.612135 28.413964, 75.612025 28.413128, 75.61181 28.411515, 75.611759 28.411129, 75.611705 28.410859, 75.61162 28.410444, 75.611406 28.409384, 75.611326 28.409082, 75.611213 28.408659, 75.611145 28.408061, 75.610232 28.408231, 75.609653 28.408295, 75.606816 28.408619, 75.605646 28.408482, 75.604831 28.408344, 75.603165 28.408065, 75.600448 28.408119, 75.599555 28.408053, 75.598589 28.407982, 75.598485 28.407935, 75.598364 28.407869, 75.598506 28.407238, 75.598517 28.406678, 75.598456 28.40655, 75.598063 28.406493, 75.597545 28.406416, 75.596516 28.406266, 75.595737 28.405943, 75.595591 28.406397, 75.595443 28.406844, 75.595374 28.407061, 75.595346 28.407153, 75.595315 28.40725, 75.595184 28.407679, 75.595085 28.407845, 75.594789 28.408348, 75.594188 28.408998, 75.593322 28.409026, 75.592437 28.409056, 75.591569 28.409084, 75.590673 28.409115, 75.589552 28.40915, 75.588883 28.409173, 75.58872 28.409193, 75.587898 28.409293, 75.58524 28.409433, 75.584166 28.409557, 75.582603 28.409737, 75.575019 28.410257, 75.574716 28.410271, 75.574348 28.410291, 75.573665 28.410334, 75.572413 28.410404, 75.569964 28.410548, 75.569962 28.410694, 75.569964 28.410896, 75.569964 28.411284, 75.569965 28.411677, 75.569957 28.411784, 75.569955 28.411853, 75.569949 28.411947, 75.569942 28.412064, 75.569934 28.412207, 75.569921 28.412408, 75.56991 28.412612, 75.569909 28.412617, 75.56991 28.412621, 75.569781 28.412638, 75.569538 28.412671, 75.569142 28.412721, 75.568338 28.412824, 75.568291 28.412251, 75.56823 28.411539, 75.568157 28.410651, 75.568075 28.410056, 75.568012 28.409588, 75.567947 28.409091, 75.567804 28.408028, 75.567711 28.407348, 75.567682 28.407025, 75.567648 28.406679, 75.567585 28.405998, 75.567555 28.405674, 75.567525 28.405352, 75.567457 28.404793, 75.567366 28.404075, 75.567194 28.402653, 75.567039 28.401436, 75.566855 28.399968, 75.566585 28.397739, 75.566497 28.396464, 75.566406 28.395072, 75.566398 28.394939, 75.56639 28.394828, 75.566373 28.394604, 75.566351 28.394232, 75.566332 28.394125, 75.566246 28.393619, 75.56603 28.392351, 75.565781 28.390885, 75.56582 28.390855, 75.565855 28.390827, 75.565944 28.390758, 75.565981 28.390743, 75.566024 28.390726, 75.566066 28.390711, 75.566147 28.39068, 75.566284 28.390647, 75.566686 28.390551, 75.566911 28.390536, 75.567065 28.390527, 75.567218 28.390517, 75.567232 28.390261, 75.567293 28.389259, 75.567361 28.387891, 75.567406 28.38685, 75.56742 28.386666, 75.567416 28.386502, 75.567437 28.386438, 75.567452 28.386249, 75.567505 28.385222, 75.567604 28.383306, 75.567573 28.380423, 75.56023 28.380556, 75.556512 28.380569, 75.554631 28.380636, 75.552886 28.380583, 75.552158 28.380316, 75.551566 28.380182, 75.55064 28.379728, 75.54914 28.378955, 75.548319 28.378539, 75.548151 28.378502, 75.547915 28.378444, 75.547687 28.378387, 75.547522 28.378352, 75.547244 28.378313, 75.546775 28.378246, 75.546321 28.378181, 75.545999 28.378134, 75.545661 28.378101, 75.54487 28.378028, 75.544043 28.377978, 75.543862 28.377968, 75.543638 28.377976, 75.543564 28.377983, 75.543374 28.377992, 75.543045 28.378005, 75.5427 28.378023, 75.542327 28.378041, 75.542287 28.378238, 75.542261 28.378373, 75.542237 28.378491, 75.542121 28.379092, 75.541998 28.379982, 75.541869 28.380883, 75.541842 28.381062, 75.541826 28.381667, 75.541821 28.38189, 75.541818 28.382017, 75.541815 28.382095, 75.541821 28.383, 75.54122 28.383075, 75.541106 28.38308, 75.537338 28.369232, 75.546272 28.336574, 75.564454 28.317853, 75.567312 28.331658, 75.57066 28.334528, 75.574093 28.336266, 75.577869 28.339892, 75.578899 28.341781, 75.578041 28.345105, 75.584822 28.348806, 75.586507 28.34898, 75.582682 28.35292, 75.57822 28.36925, 75.582671 28.385582, 75.595066 28.398357, 75.612705 28.404786, 75.619103 28.405229, 75.637669 28.401307, 75.652184 28.390396, 75.659485 28.374877, 75.658455 28.363415, 75.665503 28.366782, 75.668507 28.369426, 75.674858 28.372975, 75.681038 28.373806, 75.69914 28.372385, 75.69987 28.380487, 75.685279 28.411529))",333031_B,PIL_PilaniRV_SCC,Rs.1,28.36403958192242,75.59498318426922,28.3913185143081,75.61622899076929
